1915,17,4,716000446,4,10,134,2020-01-03,-,009206-03012020-0057,3303637900000,169900,5,849500,-,-,-
1916,17,4,716000446,4,10,134,2020-01-04,-,009201-04012020-0015,3303637600009,159920,1,159920,-,-,-
1917,17,4,716000446,4,10,134,2020-01-04,-,009201-04012020-0066,3303637500002,279930,1,279930,-,-,-
1918,17,4,716000446,4,10,134,2020-01-04,-,009201-04012020-0109,3303637500002,279930,1,279930,-,-,-
1919,17,4,716000446,4,10,134,2020-01-04,-,009202-04012020-0063,3303637500002,319920,1,319920,-,-,-
1920,17,4,716000445,4,10,134,2020-01-04,-,009202-04012020-0075,3303637500002,279930,1,279930,-,-,-
1921,17,4,716000445,4,10,134,2020-01-04,-,009109-04012020-0079,3303637900000,169900,1,169900,-,-,-
1922,17,4,716000445,4,10,134,2020-01-04,-,009201-04012020-0020,3303637900000,169900,2,339800,-,-,-
1923,17,4,716000445,4,10,134,2020-01-04,-,009201-04012020-0029,3303637900000,265930,1,265930,-,-,-
1924,17,4,716000446,4,10,134,2020-01-04,-,009201-04012020-0059,3303637900000,169900,2,339800,-,-,-
1925,17,4,716000446,4,10,134,2020-01-04,-,009201-04012020-0066,3303637900000,169900,1,169900,-,-,-
1926,17,4,716000446,4,10,134,2020-01-04,-,009201-04012020-0090,3303637900000,169900,1,169900,-,-,-
1927,17,4,716000446,4,10,134,2020-01-04,-,009201-04012020-0157,3303637900000,169900,1,169900,-,-,-
1928,17,4,716000446,4,10,134,2020-01-04,-,009201-04012020-0166,3303637900000,169900,1,169900,-,-,-
1929,17,4,716000445,4,10,134,2020-01-04,-,009201-04012020-0170,3303637900000,169900,1,169900,-,-,-
1930,17,4,716000445,4,10,134,2020-01-04,-,009202-04012020-0088,3303637900000,200000,1,200000,-,-,-
1931,17,4,716000445,4,10,134,2020-01-04,-,009202-04012020-0103,3303637900000,169900,1,169900,-,-,-
1932,17,4,716000445,4,10,134,2020-01-04,-,009206-04012020-0062,3303637900000,169900,1,169900,-,-,-
1933,17,4,716000445,4,10,134,2020-01-05,-,009104-05012020-0030,3303637500002,279930,1,279930,-,-,-
1934,17,4,716000446,4,10,134,2020-01-05,-,009104-05012020-0030,3303637900000,169900,1,169900,-,-,-
1935,17,4,716000446,4,10,134,2020-01-05,-,009201-05012020-0014,3303637900000,150000,1,150000,-,-,-
1936,17,4,716000446,4,10,134,2020-01-05,-,009201-05012020-0021,3303637900000,169900,1,169900,-,-,-
1937,17,4,716000446,4,10,134,2020-01-05,-,009201-05012020-0021,3303637900000,169900,-1,-169900,-,-,-
